country,year,word,n.x,total.x,idf.x,tf_idf.x,context.x,tf.x,n.y,total.y,idf.y,tf_idf.y,context.y,tf.y,sentiment
CHN,1977,war,29,9606,-4.265024544000569,-6.61374940651273e-4,SOTU,1.5506943367573378e-4,38,2880,-4.265024544000569,-8.666292325775301e-4,UNGD,2.0319443033372012e-4,security
CHN,1997,democracy,29,9678,-3.867722746531566,-5.997655759194036e-4,SOTU,1.5506943367573378e-4,2,1091,-3.867722746531566,-4.1363143166855416e-5,UNGD,1.0694443701774743e-5,moral
RUS,2016,development,29,3800,-4.398555936625092,-8.44375527326288e-4,SOTU,1.9196653162814096e-4,7,1169,-4.398555936625092,-2.038147824580695e-4,UNGD,4.63367490136892e-5,economic
USA,1981,growth,29,16559,-4.127134385045092,-3.5833756629014945e-4,SOTU,8.682478757866625e-5,21,1661,-4.127134385045092,-2.5948582386528063e-4,UNGD,6.287312203972383e-5,economic
USA,2005,security,29,2159,-4.400603020246817,-3.82081422450967e-4,SOTU,8.682478757866625e-5,9,790,-4.400603020246817,-1.1857699317443805e-4,UNGD,2.6945623731310216e-5,security
CHN,1977,democratic,28,9606,-4.028323461124307,-6.031294985454519e-4,SOTU,1.497222118248464e-4,2,2880,-4.028323461124307,-4.308067846753228e-5,UNGD,1.0694443701774743e-5,moral
CHN,1987,technology,28,9809,-3.7992275112828016,-5.688287462150677e-4,SOTU,1.497222118248464e-4,1,2113,-3.7992275112828016,-2.0315312364823844e-5,UNGD,5.347221850887372e-6,economic
CHN,2017,life,28,12370,-4.255612709818223,-6.371597475839126e-4,SOTU,1.497222118248464e-4,1,1119,-4.255612709818223,-2.275570527085402e-5,UNGD,5.347221850887372e-6,moral
GHA,2014,economic,28,9801,-4.422848629194137,-0.0011123964682191727,SOTU,2.5151131351783485e-4,7,1091,-4.422848629194137,-2.780991170547932e-4,UNGD,6.287782837945871e-5,economic
PHL,1972,forces,28,15414,-4.1404857182199555,-2.1148704011280677e-4,SOTU,5.1077833497208046e-5,1,1920,-4.1404857182199555,-7.553108575457385e-6,UNGD,1.8242083391860018e-6,security
PHL,1985,tax,28,6276,-3.606403232289698,-1.8420726382268612e-4,SOTU,5.1077833497208046e-5,5,1921,-3.606403232289698,-3.289415425405109e-5,UNGD,9.121041695930008e-6,economic
PHL,1991,democracy,28,2996,-3.867722746531566,-1.9755489846070353e-4,SOTU,5.1077833497208046e-5,11,872,-3.867722746531566,-7.761085296670495e-5,UNGD,2.006629173104602e-5,moral
PHL,1994,growth,28,4344,-4.127134385045092,-2.1080508293993533e-4,SOTU,5.1077833497208046e-5,7,1430,-4.127134385045092,-5.270127073498383e-5,UNGD,1.2769458374302012e-5,economic
PHL,2008,rice,28,4880,-2.512305623976115,-1.2832312835555135e-4,SOTU,5.1077833497208046e-5,3,524,-2.512305623976115,-1.374890660952336e-5,UNGD,5.472625017558005e-6,economic
PHL,2016,drug,28,8246,-3.120895416507997,-1.5940857644659523e-4,SOTU,5.1077833497208046e-5,2,979,-3.120895416507997,-1.1386326889042516e-5,UNGD,3.6484166783720036e-6,security
PHL,2017,human,28,10176,-4.269697449699962,-2.1808689541922847e-4,SOTU,5.1077833497208046e-5,23,1508,-4.269697449699962,-1.791428069515091e-4,UNGD,4.1956791801278043e-05,moral
RUS,2009,development,28,5007,-4.398555936625092,-8.15259129832278e-4,SOTU,1.853469960547568e-4,6,1130,-4.398555936625092,-1.7469838496405959e-4,UNGD,3.971721344030503e-5,economic
RUS,2011,development,28,3402,-4.398555936625092,-8.15259129832278e-4,SOTU,1.853469960547568e-4,6,1353,-4.398555936625092,-1.7469838496405959e-4,UNGD,3.971721344030503e-5,economic
USA,2000,children,28,3166,-3.8781214537524646,-3.251061379288666e-4,SOTU,8.383082938629845e-5,2,1029,-3.8781214537524646,-2.322186699491904e-5,UNGD,5.987916384735603e-6,moral
ZAF,1999,development,28,5061,-4.398555936625092,-0.0011179047492557192,SOTU,2.541526731415086e-4,1,903,-4.398555936625092,-3.992516961627569e-5,UNGD,9.076881183625307e-6,economic
CHN,1982,life,27,9245,-4.255612709818223,-6.144040423130586e-4,SOTU,1.4437498997395902e-4,1,1782,-4.255612709818223,-2.275570527085402e-5,UNGD,5.347221850887372e-6,moral
CHN,1987,forces,27,9809,-4.1404857182199555,-5.977825840553266e-4,SOTU,1.4437498997395902e-4,10,2113,-4.1404857182199555,-2.2140095705752838e-4,UNGD,5.3472218508873714e-5,security
CHN,1997,developing,27,9678,-4.102643365036796,-5.923190946939169e-4,SOTU,1.4437498997395902e-4,7,1091,-4.102643365036796,-1.5356420973545995e-4,UNGD,3.74305529562116e-5,economic
CHN,1997,forces,27,9678,-4.1404857182199555,-5.977825840553266e-4,SOTU,1.4437498997395902e-4,1,1091,-4.1404857182199555,-2.214009570575284e-5,UNGD,5.347221850887372e-6,security
CHN,2017,developing,27,12370,-4.102643365036796,-5.923190946939169e-4,SOTU,1.4437498997395902e-4,2,1119,-4.102643365036796,-4.38754884958457e-5,UNGD,1.0694443701774743e-5,economic
CHN,2017,economy,27,12370,-4.148411783492376,-5.989269096495653e-4,SOTU,1.4437498997395902e-4,3,1119,-4.148411783492376,-6.654743440550725e-5,UNGD,1.6041665552662113e-5,economic
GHA,2016,development,27,9976,-4.398555936625092,-0.00106677634615931,SOTU,2.425287666064836e-4,14,1574,-4.398555936625092,-5.531432906011236e-4,UNGD,1.2575565675891742e-4,economic
RUS,2002,economic,27,2898,-4.422848629194137,-7.904845035893882e-4,SOTU,1.7872746048137262e-4,3,939,-4.422848629194137,-8.783161150993203e-5,UNGD,1.9858606720152514e-5,economic
RUS,2004,economic,27,2813,-4.422848629194137,-7.904845035893882e-4,SOTU,1.7872746048137262e-4,3,1072,-4.422848629194137,-8.783161150993203e-5,UNGD,1.9858606720152514e-5,economic
RUS,2008,development,27,4405,-4.398555936625092,-7.861427323382681e-4,SOTU,1.7872746048137262e-4,5,1090,-4.398555936625092,-1.4558198747004965e-4,UNGD,3.309767786692086e-5,economic
USA,1974,peace,27,1808,-4.396504653854535,-3.553996804071557e-4,SOTU,8.083687119393065e-5,15,1887,-4.396504653854535,-1.9744426689286427e-4,UNGD,4.4909372885517026e-5,security
USA,1981,trade,27,16559,-4.1404857182199555,-3.3470391068405594e-4,SOTU,8.083687119393065e-5,5,1661,-4.1404857182199555,-6.198220568223259e-5,UNGD,1.4969790961839008e-5,economic
USA,2003,weapons,27,2342,-3.9186675481468147,-3.167728238413801e-4,SOTU,8.083687119393065e-5,14,1253,-3.9186675481468147,-1.6425257532516006e-4,UNGD,4.1915414693149226e-5,security
ZAF,1994,development,27,2662,-4.398555936625092,-0.0010779795796394434,SOTU,2.4507579195788326e-4,5,1093,-4.398555936625092,-1.996258480813784e-4,UNGD,4.538440591812653e-5,economic
ZAF,1994,freedom,27,2662,-4.051784947803305,-9.929944049259256e-4,SOTU,2.4507579195788326e-4,1,1093,-4.051784947803305,-3.6777570552812065e-5,UNGD,9.076881183625307e-6,moral
CHN,2012,democratic,26,11314,-4.028323461124307,-5.600488200779197e-4,SOTU,1.3902776812307167e-4,1,1505,-4.028323461124307,-2.154033923376614e-5,UNGD,5.347221850887372e-6,moral
PHL,1971,exports,26,13494,-3.120895416507997,-1.4802224955755272e-4,SOTU,4.742941681883605e-5,1,2390,-3.120895416507997,-5.693163444521258e-6,UNGD,1.8242083391860018e-6,economic
PHL,1971,trade,26,13494,-4.1404857182199555,-1.96380822961892e-4,SOTU,4.742941681883605e-5,9,2390,-4.1404857182199555,-6.797797717911646e-5,UNGD,1.6417875052674017e-5,economic
PHL,1972,security,26,15414,-4.400603020246817,-2.087180349015151e-4,SOTU,4.742941681883605e-5,4,1920,-4.400603020246817,-3.21104669079254e-5,UNGD,7.296833356744007e-6,security
PHL,1981,economic,26,4322,-4.422848629194137,-2.0977313116066635e-4,SOTU,4.742941681883605e-5,2,1383,-4.422848629194137,-1.613639470466664e-5,UNGD,3.6484166783720036e-6,economic
PHL,1996,peace,26,4198,-4.396504653854535,-2.0852365177361924e-4,SOTU,4.742941681883605e-5,12,1335,-4.396504653854535,-9.62416854339781e-5,UNGD,2.189050007023202e-5,security
PHL,1999,market,26,5662,-3.672072335797555,-1.7416424940345913e-4,SOTU,4.742941681883605e-5,6,1193,-3.672072335797555,-4.019174986233672e-5,UNGD,1.094525003511601e-5,economic
USA,1981,peace,26,16559,-4.396504653854535,-3.4223672928096477e-4,SOTU,7.784291300156285e-5,5,1661,-4.396504653854535,-6.581475563095476e-5,UNGD,1.4969790961839008e-5,security
ZAF,2001,development,26,2943,-4.398555936625092,-0.0010380544100231678,SOTU,2.3599891077425797e-4,8,752,-4.398555936625092,-3.194013569302055e-4,UNGD,7.261504946900246e-5,economic
CHN,1982,socialism,25,9245,-1.845826690498331,-2.4675112030959494e-4,SOTU,1.336805462721843e-4,1,1782,-1.845826690498331,-9.870044812383796e-6,UNGD,5.347221850887372e-6,moral
CHN,1997,democratic,25,9678,-4.028323461124307,-5.385084808441535e-4,SOTU,1.336805462721843e-4,1,1091,-4.028323461124307,-2.154033923376614e-5,UNGD,5.347221850887372e-6,moral
CHN,2002,forces,25,9787,-4.1404857182199555,-5.53502392643821e-4,SOTU,1.336805462721843e-4,2,851,-4.1404857182199555,-4.428019141150568e-5,UNGD,1.0694443701774743e-5,security
CHN,2007,rights,25,10438,-4.248495242049359,-5.679411647919342e-4,SOTU,1.336805462721843e-4,3,1185,-4.248495242049359,-6.81529397750321e-5,UNGD,1.6041665552662113e-5,moral
CHN,2007,security,25,10438,-4.400603020246817,-5.882750156736185e-4,SOTU,1.336805462721843e-4,4,1185,-4.400603020246817,-9.412400250777897e-5,UNGD,2.1388887403549487e-5,security
GHA,2011,development,25,2850,-4.398555936625092,-9.87755876073435e-4,SOTU,2.245636727837811e-4,6,820,-4.398555936625092,-2.370614102576244e-4,UNGD,5.3895281468107466e-5,economic
GHA,2013,health,25,5389,-3.915350795520821,-8.792455548790547e-4,SOTU,2.245636727837811e-4,1,926,-3.915350795520821,-3.516982219516219e-5,UNGD,8.982546911351244e-6,environmental
RUS,2006,armed,25,3394,-3.7534179752515073,-6.211470952239235e-4,SOTU,1.6548838933460428e-4,1,1173,-3.7534179752515073,-2.484588380895694e-5,UNGD,6.619535573384171e-6,security
RUS,2008,economic,25,4405,-4.422848629194137,-7.319300959161001e-4,SOTU,1.6548838933460428e-4,3,1090,-4.422848629194137,-8.783161150993203e-5,UNGD,1.9858606720152514e-5,economic
USA,1975,energy,25,1812,-3.8322580369592836,-2.868405086255399e-4,SOTU,7.484895480919505e-5,8,2428,-3.8322580369592836,-9.178896276017277e-5,UNGD,2.3951665538942413e-5,economic
USA,1981,employment,25,16559,-3.460513958818575,-2.5901585292020015e-4,SOTU,7.484895480919505e-5,2,1661,-3.460513958818575,-2.072126823361601e-5,UNGD,5.987916384735603e-6,economic
USA,1981,war,25,16559,-4.265024544000569,-3.192326293540063e-4,SOTU,7.484895480919505e-5,2,1661,-4.265024544000569,-2.5538610348320504e-5,UNGD,5.987916384735603e-6,security
ZAF,2005,development,25,3885,-4.398555936625092,-9.98129240406892e-4,SOTU,2.2692202959063266e-4,6,916,-4.398555936625092,-2.395510176976541e-4,UNGD,5.4461287101751836e-5,economic
ZAF,2007,development,25,3122,-4.398555936625092,-9.98129240406892e-4,SOTU,2.2692202959063266e-4,16,807,-4.398555936625092,-6.38802713860411e-4,UNGD,1.4523009893800491e-4,economic
ZAF,2008,development,25,3119,-4.398555936625092,-9.98129240406892e-4,SOTU,2.2692202959063266e-4,13,960,-4.398555936625092,-5.190272050115839e-4,UNGD,1.1799945538712899e-4,economic
CHN,1977,communist,24,9606,-2.8810693652338513,-3.6973720952881577e-4,SOTU,1.283333244212969e-4,4,2880,-2.8810693652338513,-6.162286825480264e-5,UNGD,2.1388887403549487e-5,moral
CHN,1982,modernization,24,9245,-2.751535313041949,-3.531136739852672e-4,SOTU,1.283333244212969e-4,5,1782,-2.751535313041949,-7.356534874693066e-5,UNGD,2.6736109254436857e-5,economic
CHN,1992,technology,24,8458,-3.7992275112828016,-4.875674967557722e-4,SOTU,1.283333244212969e-4,4,1554,-3.7992275112828016,-8.126124945929538e-5,UNGD,2.1388887403549487e-5,economic
CHN,1997,life,24,9678,-4.255612709818223,-5.461369265004965e-4,SOTU,1.283333244212969e-4,2,1091,-4.255612709818223,-4.551141054170804e-5,UNGD,1.0694443701774743e-5,moral
CHN,1997,technology,24,9678,-3.7992275112828016,-4.875674967557722e-4,SOTU,1.283333244212969e-4,1,1091,-3.7992275112828016,-2.0315312364823844e-5,UNGD,5.347221850887372e-6,economic
CHN,2007,military,24,10438,-4.088773517172645,-5.247258982645243e-4,SOTU,1.283333244212969e-4,1,1185,-4.088773517172645,-2.186357909435518e-5,UNGD,5.347221850887372e-6,security
CHN,2017,modernization,24,12370,-2.751535313041949,-3.531136739852672e-4,SOTU,1.283333244212969e-4,1,1119,-2.751535313041949,-1.4713069749386134e-5,UNGD,5.347221850887372e-6,economic
GHA,2014,growth,24,9801,-4.127134385045092,-8.897322773548394e-4,SOTU,2.1558112587242986e-4,2,1091,-4.127134385045092,-7.414435644623661e-5,UNGD,1.7965093822702488e-5,economic
PHL,1971,funds,24,13494,-3.550574782736756,-1.55447715061726e-4,SOTU,4.378100014046404e-5,1,2390,-3.550574782736756,-6.4769881275719164e-6,UNGD,1.8242083391860018e-6,economic
PHL,1984,financial,24,3626,-3.9920657131016823,-1.7477662954604645e-4,SOTU,4.378100014046404e-5,1,1066,-3.9920657131016823,-7.282359564418602e-6,UNGD,1.8242083391860018e-6,economic
PHL,1985,economy,24,6276,-4.148411783492376,-1.8162161687578242e-4,SOTU,4.378100014046404e-5,2,1921,-4.148411783492376,-1.5135134739648534e-5,UNGD,3.6484166783720036e-6,economic
PHL,1988,economic,24,2810,-4.422848629194137,-0.00019363673645599971,SOTU,4.378100014046404e-5,6,1177,-4.422848629194137,-4.840918411399993e-5,UNGD,1.094525003511601e-5,economic
PHL,1993,economic,24,3454,-4.422848629194137,-0.00019363673645599971,SOTU,4.378100014046404e-5,9,1222,-4.422848629194137,-7.26137761709999e-5,UNGD,1.6417875052674017e-5,economic
PHL,1995,development,24,3136,-4.398555936625092,-1.925731780792221e-4,SOTU,4.378100014046404e-5,11,1097,-4.398555936625092,-8.826270661964346e-5,UNGD,2.006629173104602e-5,economic
PHL,2000,war,24,5458,-4.265024544000569,-1.8672704015997152e-4,SOTU,4.378100014046404e-5,2,728,-4.265024544000569,-1.5560586679997626e-5,UNGD,3.6484166783720036e-6,security
PHL,2017,fight,24,10176,-3.7992275112828016,-1.663339802051272e-4,SOTU,4.378100014046404e-5,2,1508,-3.7992275112828016,-1.3861165017093933e-5,UNGD,3.6484166783720036e-6,security
USA,1981,developing,24,16559,-4.102643365036796,-2.947954251147677e-4,SOTU,7.185499661682724e-5,24,1661,-4.102643365036796,-2.947954251147677e-4,UNGD,7.185499661682724e-5,economic
USA,1984,peace,24,2104,-4.396504653854535,-3.1591082702858285e-4,SOTU,7.185499661682724e-5,26,2064,-4.396504653854535,-3.4223672928096477e-4,UNGD,7.784291300156285e-5,security
USA,1993,jobs,24,2445,-3.4965075614664802,-2.512415389998848e-4,SOTU,7.185499661682724e-5,1,2024,-3.4965075614664802,-1.0468397458328533e-5,UNGD,2.9939581923678016e-6,economic
CHN,2002,democratic,23,9787,-4.028323461124307,-4.954278023766213e-4,SOTU,1.2298610257040955e-4,1,851,-4.028323461124307,-2.154033923376614e-5,UNGD,5.347221850887372e-6,moral
CHN,2007,peace,23,10438,-4.396504653854535,-5.407089723102368e-4,SOTU,1.2298610257040955e-4,17,1185,-4.396504653854535,-3.996544577945228e-4,UNGD,9.090277146508531e-5,security
CHN,2012,growth,23,11314,-4.127134385045092,-5.075801728010198e-4,SOTU,1.2298610257040955e-4,10,1505,-4.127134385045092,-2.2068703165261728e-4,UNGD,5.3472218508873714e-5,economic
CHN,2012,market,23,11314,-3.672072335797555,-4.5161386493636153e-4,SOTU,1.2298610257040955e-4,2,1505,-3.672072335797555,-3.9270770864031436e-5,UNGD,1.0694443701774743e-5,economic
CHN,2012,modernization,23,11314,-2.751535313041949,-3.384006042358811e-4,SOTU,1.2298610257040955e-4,2,1505,-2.751535313041949,-2.9426139498772267e-5,UNGD,1.0694443701774743e-5,economic
GHA,2014,children,23,9801,-3.8781214537524646,-8.012143813837316e-4,SOTU,2.0659857896107863e-4,1,1091,-3.8781214537524646,-3.48354078862492e-5,UNGD,8.982546911351244e-6,moral
USA,1981,investment,23,16559,-3.7297014486341915,-2.568311147661611e-4,SOTU,6.886103842445945e-5,8,1661,-3.7297014486341915,-8.933256165779516e-5,UNGD,2.3951665538942413e-5,economic
USA,1994,welfare,23,2756,-3.3956263366127,-2.338263556405936e-4,SOTU,6.886103842445945e-5,1,1338,-3.3956263366127,-1.016636328872146e-5,UNGD,2.9939581923678016e-6,economic
USA,1998,children,23,2883,-3.8781214537524646,-2.67051470441569e-4,SOTU,6.886103842445945e-5,3,1054,-3.8781214537524646,-3.483280049237856e-5,UNGD,8.981874577103405e-6,moral
USA,2012,energy,23,2710,-3.8322580369592836,-2.638932679354968e-4,SOTU,6.886103842445945e-5,1,1560,-3.8322580369592836,-1.1473620345021596e-5,UNGD,2.9939581923678016e-6,economic
ZAF,2014,economic,23,5048,-4.422848629194137,-9.233504445081706e-4,SOTU,2.0876826722338206e-4,1,791,-4.422848629194137,-4.014567150035524e-5,UNGD,9.076881183625307e-6,economic
ZAF,2017,economic,23,2766,-4.422848629194137,-9.233504445081706e-4,SOTU,2.0876826722338206e-4,3,861,-4.422848629194137,-1.2043701450106573e-4,UNGD,2.7230643550875918e-5,economic
CHN,1982,democratic,22,9245,-4.028323461124307,-4.7388746314285505e-4,SOTU,1.1763888071952217e-4,6,1782,-4.028323461124307,-1.2924203540259682e-4,UNGD,3.208333110532423e-5,moral
GHA,2008,development,22,2854,-4.398555936625092,-8.692251709446229e-4,SOTU,1.976160320497274e-4,9,611,-4.398555936625092,-3.5559211538643663e-4,UNGD,8.08429222021612e-5,economic
GHA,2014,infrastructure,22,9801,-3.258096538021482,-6.438521098787591e-4,SOTU,1.976160320497274e-4,1,1091,-3.258096538021482,-2.9266004994489045e-5,UNGD,8.982546911351244e-6,economic
GHA,2016,children,22,9976,-3.8781214537524646,-7.663789734974825e-4,SOTU,1.976160320497274e-4,1,1574,-3.8781214537524646,-3.48354078862492e-5,UNGD,8.982546911351244e-6,moral
GHA,2016,corruption,22,9976,-3.2321210516182215,-6.387189373251851e-4,SOTU,1.976160320497274e-4,1,1574,-3.2321210516182215,-2.903267896932659e-5,UNGD,8.982546911351244e-6,economic
PHL,1970,forces,22,12668,-4.1404857182199555,-1.6616838866006245e-4,SOTU,4.013258346209204e-5,1,773,-4.1404857182199555,-7.553108575457385e-6,UNGD,1.8242083391860018e-6,security
PHL,1970,peace,22,12668,-4.396504653854535,-1.764430899622932e-4,SOTU,4.013258346209204e-5,1,773,-4.396504653854535,-8.020140452831509e-6,UNGD,1.8242083391860018e-6,security
PHL,1971,community,22,13494,-4.267363726353742,-1.7126033091099564e-4,SOTU,4.013258346209204e-5,7,2390,-4.267363726353742,-5.449192347168043e-5,UNGD,1.2769458374302012e-5,moral
PHL,1972,peace,22,15414,-4.396504653854535,-1.764430899622932e-4,SOTU,4.013258346209204e-5,10,1920,-4.396504653854535,-8.020140452831509e-5,UNGD,1.8242083391860016e-5,security
PHL,1974,food,22,6990,-3.6930374642626003,-1.4821113426315155e-4,SOTU,4.013258346209204e-5,15,2032,-3.6930374642626003,-1.0105304608851242e-4,UNGD,2.7363125087790026e-5,economic
PHL,1979,economic,22,6298,-4.422848629194137,-1.7750034175133305e-4,SOTU,4.013258346209204e-5,7,1096,-4.422848629194137,-5.647738146633324e-5,UNGD,1.2769458374302012e-5,economic
PHL,1992,development,22,3814,-4.398555936625092,-1.7652541323928691e-4,SOTU,4.013258346209204e-5,6,1545,-4.398555936625092,-4.8143294519805526e-5,UNGD,1.094525003511601e-5,economic
PHL,1994,economic,22,4344,-4.422848629194137,-1.7750034175133305e-4,SOTU,4.013258346209204e-5,14,1430,-4.422848629194137,-1.1295476293266648e-4,UNGD,2.5538916748604023e-5,economic
PHL,1994,poor,22,4344,-3.7689221617874726,-1.512565832200641e-4,SOTU,4.013258346209204e-5,1,1430,-3.7689221617874726,-6.875299237275641e-6,UNGD,1.8242083391860018e-6,economic
PHL,1997,economic,22,4882,-4.422848629194137,-1.7750034175133305e-4,SOTU,4.013258346209204e-5,4,1127,-4.422848629194137,-3.227278940933328e-5,UNGD,7.296833356744007e-6,economic
PHL,1997,economy,22,4882,-4.148411783492376,-1.6648648213613386e-4,SOTU,4.013258346209204e-5,1,1127,-4.148411783492376,-7.567567369824267e-6,UNGD,1.8242083391860018e-6,economic
PHL,1999,freedom,22,5662,-4.051784947803305,-1.6260859758816435e-4,SOTU,4.013258346209204e-5,1,1193,-4.051784947803305,-7.391299890371107e-6,UNGD,1.8242083391860018e-6,moral
PHL,1999,poor,22,5662,-3.7689221617874726,-1.512565832200641e-4,SOTU,4.013258346209204e-5,1,1193,-3.7689221617874726,-6.875299237275641e-6,UNGD,1.8242083391860018e-6,economic
PHL,2000,corruption,22,5458,-3.2321210516182215,-1.2971336786365295e-4,SOTU,4.013258346209204e-5,1,728,-3.2321210516182215,-5.8960621756205896e-6,UNGD,1.8242083391860018e-6,economic
PHL,2001,economic,22,5666,-4.422848629194137,-1.7750034175133305e-4,SOTU,4.013258346209204e-5,2,685,-4.422848629194137,-1.613639470466664e-5,UNGD,3.6484166783720036e-6,economic
PHL,2001,poverty,22,5666,-3.951243718581427,-1.5857361831503601e-4,SOTU,4.013258346209204e-5,8,685,-3.951243718581427,-5.766313393274037e-5,UNGD,1.4593666713488014e-5,economic
PHL,2003,peace,22,3476,-4.396504653854535,-1.764430899622932e-4,SOTU,4.013258346209204e-5,15,557,-4.396504653854535,-1.2030210679247264e-4,UNGD,2.7363125087790026e-5,security
